,cod_mod_anexo,ece_imputado,ind_leng_prim_imp,ind_mate_prim_imp
772,02289810,1,0.14285715,0.21428572
773,02290470,1,0.6666667,0.5
774,02290540,1,0.6666667,0.5
775,02290880,1,1.0,0.2
776,02290960,1,0.8333334,0.8333334
777,02291040,1,0.8333334,0.8333334
778,02291120,1,0.6,0.2
779,02291200,1,1.0,0.2
780,02291380,1,0.0,0.0
781,02291460,1,0.5,0.625
782,02291530,1,0.6666666,0.5833333
783,02291790,1,1.0,1.0
784,02291870,1,0.13333334,0.0
785,02292030,1,0.5714286,0.42857146
786,02292110,1,0.14285715,0.21428572
787,02292290,1,0.6,0.2
788,02292370,1,0.5714286,0.42857143
789,02292450,1,0.13333334,0.0
790,02292520,1,0.6666667,0.5
791,02292600,1,0.4,0.4
792,02292780,1,0.33333334,0.0
793,02292860,1,0.4,0.4
794,02292940,1,0.13333334,0.0
795,02293020,1,0.6666667,0.5
796,02293100,1,0.4,0.4
797,02293280,1,0.4,0.4
798,02293440,1,0.8333334,0.8333334
799,02293510,1,0.71428573,0.21428572
800,02293770,1,1.0,0.0
801,02293850,1,0.6666666,0.5833333
802,02293930,1,0.6666666,0.5833333
803,02294190,1,0.14285715,0.21428572
804,02294270,1,0.6666667,0.11111111
805,02294350,1,1.0,0.2
806,02294430,1,0.1,0.025
807,02294500,1,1.0,1.0
808,02294680,1,0.05,0.0
809,02294840,1,0.125,0.0
810,02295000,1,0.70000005,0.8
811,02295180,1,0.6666667,0.11111111
812,02301850,1,0.7647059,0.7058824
813,02302760,1,0.68421054,0.5263158
814,02302920,1,0.6666667,0.6666667
815,02303260,1,0.4375,0.25
816,02305320,1,0.16666667,0.0
817,02305400,1,0.41666666,0.44444445
818,02305990,1,0.5,0.0
819,02306150,1,0.4,0.4
820,02306310,1,0.54545456,0.36363637
821,02306720,1,0.0,0.0
822,02306800,1,0.5217391,0.47826087
823,02306980,1,0.4375,0.25
824,02307140,1,0.875,0.875
825,02307710,1,0.8571429,0.85714287
826,02307890,1,0.3,0.2
827,02307970,1,0.42857143,0.5714286
828,02308960,1,1.0,1.0
829,02309200,1,0.6,0.4
830,02309380,1,0.71428573,0.42857143
831,02309460,1,0.7777778,0.44444445
832,02309530,1,0.33333334,0.33333334
833,02309610,1,0.7777778,0.44444445
834,02309790,1,0.3030303,0.24242425
835,02310010,1,0.8333334,0.5
836,02310190,1,0.11111111,0.0
837,02310270,1,0.5,0.5
838,02310430,1,0.5,0.5
839,02310500,1,0.125,0.125
840,02310680,1,0.7777778,0.44444445
841,02310760,1,0.5555556,0.44444445
842,02310840,1,0.8333334,0.5
843,02310920,1,1.0,1.0
844,02311000,1,0.6666667,0.5
845,02311180,1,0.6,0.4
846,02311260,1,0.7777778,0.44444445
847,02311340,1,0.6666667,0.5
848,02311590,1,0.7777778,0.44444445
849,02311910,1,0.8333334,0.5
850,02312580,1,0.8333334,0.5
851,02312660,1,0.7777778,0.44444445
852,02312820,1,0.5,0.3
853,02312900,1,0.8333334,0.8333334
854,02313080,1,0.71428573,0.42857143
855,02313240,1,0.5,0.5
856,02313400,1,0.125,0.125
857,02313570,1,0.33333334,0.06666667
858,02313650,1,0.6,0.4
859,02313810,1,0.8333334,0.8333334
860,02314150,1,1.0,1.0
861,02314230,1,0.5,0.5
862,02314310,1,0.125,0.125
863,02314490,1,0.125,0.125
864,02314560,1,0.6,0.6
865,02314640,1,0.125,0.125
866,02314720,1,0.33333334,0.06666667
867,02314980,1,0.5,0.0
868,02315060,1,0.5,0.0
869,02315140,1,0.7777778,0.44444445
870,02315220,1,0.6,0.6
871,02315300,1,0.8333334,0.5
872,02315480,1,0.8333334,0.5
873,02315550,1,0.71428573,0.5714286
874,02315710,1,0.4,0.0
875,02315890,1,1.0,0.8333334
876,02316050,1,0.6,0.4
877,02316130,1,0.6,0.4
878,02316210,1,0.8333333,0.33333334
879,02316540,1,0.8333334,0.5
880,02316620,1,0.71428573,0.42857143
881,02316700,1,0.3030303,0.24242425
882,02317040,1,0.6666667,0.5
883,02317200,1,0.5,0.5
884,02317380,1,1.0,1.0
885,02317460,1,0.33333334,0.06666667
886,02317530,1,0.125,0.0
887,02317610,1,0.125,0.0
888,02317790,1,0.8333334,0.8333334
889,02318600,1,0.16666667,0.33333334
890,02318940,1,0.2,0.6
891,02319020,1,0.8888889,0.8888889
892,02319360,1,0.0,0.0
893,02319440,1,0.6666667,0.6666667
894,02319690,1,1.0,0.5714286
895,02319770,1,0.0,0.0
896,02320330,1,0.0,0.0
897,02320331,1,0.0,0.0
898,02320410,1,0.85714287,0.42857143
899,02320580,1,0.85714287,0.42857143
900,02320660,1,0.625,0.75
901,02320740,1,1.0,0.8
902,02320900,1,0.6666667,0.44444445
903,02321080,1,0.6,0.6
904,02321320,1,0.6666667,0.44444445
905,02321400,1,0.85714287,0.3809524
906,02321650,1,0.9166666,0.41666666
907,02322230,1,0.8666667,0.6
908,02322490,1,1.0,1.0
909,02323220,1,1.0,0.8
910,02323300,1,0.3939394,0.09090909
911,02323480,1,0.13513513,0.24324323
912,02323550,1,0.3939394,0.09090909
913,02323710,1,0.3939394,0.09090909
914,02323890,1,0.4,0.2
915,02323970,1,0.72727275,0.45454547
916,02324050,1,0.8,0.7
917,02324130,1,0.8,0.7
918,02324390,1,0.13513513,0.24324323
919,02324470,1,0.85714287,0.3809524
920,02324540,1,0.72727275,0.45454547
921,02324620,1,0.72727275,0.45454547
922,02324700,1,0.72727275,0.45454547
923,02324880,1,1.0,1.0
924,02324960,1,0.40816325,0.32653064
925,02325040,1,1.0,1.0
926,02325380,1,1.0,1.0
927,02325610,1,1.0,1.0
928,02325790,1,0.40816325,0.32653064
929,02325870,1,0.8666667,0.6
930,02325950,1,0.90000004,0.8
931,02326030,1,0.90000004,0.8
932,02326110,1,0.5882353,0.29411766
933,02326370,1,0.90909094,0.72727275
934,02326450,1,0.5882353,0.29411766
935,02326940,1,0.08510638,0.10638298
936,02327100,1,0.23076923,0.23076923
937,02327280,1,0.8,0.2
938,02327360,1,0.2,0.06666667
939,02327440,1,0.8,0.2
940,02327510,1,0.4583333,0.375
941,02327690,1,0.07692308,0.0
942,02327850,1,0.8,0.2
943,02328010,1,0.44444445,0.11111111
944,02328760,1,0.5,0.21428572
945,02328840,1,0.34615386,0.1923077
946,02328920,1,0.34615386,0.1923077
947,02329000,1,0.05,0.025
948,02329260,1,0.5151515,0.24242425
949,02329340,1,0.6666667,0.6666667
950,02329420,1,0.23076923,0.23076923
951,02329670,1,0.6666667,0.6666667
952,02329750,1,0.020408163,0.020408163
953,02330070,1,0.6666667,0.6666667
954,02330310,1,0.6,0.4
955,02330490,1,0.07692308,0.0
956,02332960,1,1.0,0.8
957,02333040,1,0.6,0.4
958,02333120,1,0.4583333,0.375
959,02333200,1,0.5,0.33333334
960,02333380,1,0.07692308,0.0
961,02333460,1,0.07692308,0.0
962,02333530,1,0.5,0.33333334
963,02333790,1,0.4583333,0.375
964,02333870,1,0.07692308,0.0
965,02334030,1,0.07692308,0.0
966,02334110,1,0.5,0.33333334
967,02334370,1,0.6666667,0.6666667
968,02334450,1,0.5,0.21428572
969,02334520,1,0.44444445,0.11111111
970,02334600,1,1.0,0.8
971,02334780,1,0.5,0.21428572
972,02334860,1,0.44444445,0.11111111
973,02334940,1,0.44444445,0.11111111
974,02335020,1,0.5,0.21428572
975,02335100,1,1.0,1.0
976,02335280,1,0.6,0.4
977,02335360,1,0.2,0.26666668
978,02335440,1,0.2,0.26666668
979,02335510,1,0.2,0.26666668
980,02335690,1,0.6,0.4
981,02335850,1,0.35714287,0.35714287
982,02335930,1,0.6666667,0.6666667
983,02336010,1,0.35714287,0.35714287
984,02336190,1,1.0,1.0
985,02336270,1,1.0,1.0
986,02336350,1,0.6666667,0.6666667
987,02336430,1,0.8979592,0.9183673
988,02336500,1,0.5151515,0.24242425
989,02336760,1,0.1923077,0.115384616
990,02336840,1,0.1923077,0.115384616
991,02337180,1,0.77272725,0.6363636
992,02337260,1,0.84615386,0.61538464
993,02337340,1,0.1923077,0.115384616
994,02337420,1,0.84615386,0.61538464
995,02337750,1,0.6666667,0.8333333
996,02338090,1,1.0,1.0
997,02338330,1,0.14285715,0.071428575
998,02338660,1,0.4,0.2
999,02338740,1,1.0,0.22222222
1000,02339080,1,0.27272728,0.09090909
1001,02339160,1,0.27272728,0.09090909
1002,02339400,1,0.26666668,0.06666667
1003,02339730,1,0.14285715,0.071428575
1004,02339810,1,0.85714287,1.0
1005,02340050,1,0.14285715,0.071428575
1006,02340390,1,0.6666667,0.6666667
1007,02340470,1,0.42105263,0.10526316
1008,02340540,1,0.42105263,0.10526316
1009,02340700,1,0.65384614,0.5769231
1010,02341120,1,0.8,1.0
1011,02341200,1,0.5185185,0.33333334
1012,02341380,1,0.84615386,0.61538464
1013,02341460,1,0.8333334,0.8333334
1014,02341610,1,0.6666667,0.8000001
1015,02341790,1,0.61538464,0.3846154
1016,02341870,1,1.0,1.0
1017,02341950,1,0.26666668,0.06666667
1018,02342110,1,0.26666668,0.06666667
1019,02342290,1,0.26666668,0.06666667
1020,02342370,1,0.47500002,0.15
1021,02342780,1,0.6888889,0.42222223
1022,02342860,1,0.71428573,0.71428573
1023,02343020,1,0.84615386,0.61538464
1024,02343280,1,0.6052632,0.47368422
1025,02343360,1,0.84615386,0.61538464
1026,02343440,1,1.0,1.0
1027,02343770,1,0.71428573,0.71428573
1028,02343850,1,1.0,1.0
1029,02343930,1,0.125,0.125
1030,02344010,1,0.5,0.6666667
1031,02344190,1,0.84615386,0.61538464
1032,02344270,1,0.6666667,0.8333333
1033,02344430,1,0.6666667,0.8333333
1034,02344500,1,0.125,0.125
1035,02344760,1,0.6888889,0.42222223
1036,02344840,1,0.125,0.125
1037,02344920,1,0.6666667,0.8333333
1038,02345260,1,0.33333334,0.14814815
1039,02345340,1,0.5,0.33333334
1040,02345590,1,1.0,1.0
1041,02345670,1,0.14285715,0.071428575
1042,02345750,1,0.88888896,0.8888889
1043,02345910,1,0.42105263,0.10526316
1044,02346170,1,0.1923077,0.115384616
1045,02346250,1,0.07692308,0.0
1046,02346330,1,0.07692308,0.0
1047,02346410,1,0.5,0.33333334
1048,02346580,1,1.0,1.0
1049,02346740,1,0.85714287,1.0
1050,02346820,1,0.35897437,0.15384616
1051,02347080,1,0.6666667,0.6666667
1052,02347160,1,0.84615386,0.61538464
1053,02347240,1,0.5,0.21428572
1054,02347320,1,0.5,0.33333334
1055,02347400,1,0.2,0.26666668
1056,02347570,1,0.8,0.7
1057,02347650,1,0.72727275,0.45454547
1058,02347810,1,1.0,1.0
1059,02347990,1,0.33333334,0.11111111
1060,02348070,1,0.85714287,0.85714287
1061,02348230,1,1.0,1.0
1062,02348310,1,0.4,0.4
1063,02348490,1,0.42105263,0.10526316
1064,02348560,1,0.6666667,0.8000001
1065,02348720,1,0.6,0.6
1066,02353090,1,0.61764705,0.5
1067,02369500,1,0.64705884,0.1764706
1068,02369760,1,0.92857146,1.0
1069,02369920,1,0.3888889,0.22222222
1070,02370320,1,0.5714286,0.6666667
1071,02370400,1,0.64705884,0.1764706
1072,02370650,1,1.0,0.5
1073,02370810,1,0.92857146,1.0
1074,02371230,1,0.4,0.1
1075,02371800,1,0.7777778,0.6666667
1076,02372140,1,0.71428573,0.5714286
1077,02372220,1,0.53846157,0.34615386
1078,02372480,1,0.2,0.2
1079,02372890,1,0.6,0.8
1080,02372970,1,0.54545456,0.36363637
1081,02373050,1,0.6,0.8
1082,02373470,1,0.6666667,0.11111111
1083,02373540,1,1.0,1.0
1084,02373700,1,0.21875,0.0
1085,02373960,1,1.0,1.0
1086,02374120,1,0.85714287,0.42857143
1087,02374200,1,0.7368421,0.4736842
1088,02374380,1,0.53846157,0.34615386
1089,02374460,1,0.625,0.125
1090,02374530,1,0.4,0.1
1091,02375030,1,1.0,0.7058824
1092,02375110,1,0.37209302,0.25581396
1093,02375290,1,1.0,0.6666667
1094,02375520,1,1.0,1.0
1095,02375780,1,0.625,0.125
1096,02375860,1,0.75,0.5
1097,02376020,1,0.75,0.5
1098,02376100,1,0.2,0.2
1099,02376440,1,0.0,0.0
1100,02376510,1,0.42857143,0.1904762
1101,02376690,1,0.6666667,0.6666667
1102,02376850,1,0.42857143,0.1904762
1103,02376930,1,0.6,0.8
1104,02377010,1,1.0,1.0
1105,02378180,1,1.0,0.6666667
1106,02378260,1,0.5,0.1
1107,02378670,1,1.0,1.0
1108,02378750,1,0.3043478,0.13043478
1109,02378830,1,0.6666667,0.8333334
1110,02378910,1,0.6666667,0.8333334
1111,02379170,1,0.3,0.05
1112,02379250,1,0.5833334,0.25
1113,02379820,1,0.75,0.8125
1114,02380220,1,0.64705884,0.64705884
1115,02381130,1,1.0,0.9130435
1116,02381210,1,0.8333334,0.3888889
1117,02381700,1,0.5,0.4166667
1118,02381880,1,0.6666667,0.22222222
1119,02381960,1,0.5833334,0.25
1120,02382040,1,0.07692308,0.07692308
1121,02382120,1,0.5,0.4166667
1122,02382200,1,0.07692308,0.07692308
1123,02382380,1,0.6666667,0.22222222
1124,02382460,1,0.5,0.1
1125,02382530,1,1.0,0.6666667
1126,02382610,1,0.5,0.1
1127,02382790,1,0.6666667,0.8333334
1128,02382870,1,0.2857143,0.071428575
1129,02382950,1,0.40384614,0.17307693
1130,02383030,1,0.40384614,0.17307693
1131,02383110,1,0.88888896,0.7777778
1132,02383450,1,0.6,0.7
1133,02383520,1,0.6,0.7
1134,02383600,1,0.6,0.7
1135,02383780,1,0.5833334,0.25
1136,02383860,1,0.37931034,0.24137932
1137,02384020,1,0.71428573,0.42857143
1138,02384100,1,0.3,0.05
1139,02384280,1,0.71428573,0.42857143
1140,02384440,1,0.7692308,0.46153846
1141,02384510,1,0.75,0.5
1142,02384690,1,0.5,0.25
1143,02384850,1,0.75,0.5
1144,02384930,1,1.0,0.64705884
1145,02385010,1,0.64705884,0.64705884
1146,02385190,1,0.68421054,0.68421054
1147,02385270,1,0.68421054,0.68421054
1148,02385350,1,1.0,1.0
1149,02385430,1,0.75,0.8125
1150,02385840,1,1.0,0.84000003
1151,02386180,1,0.6363636,0.4090909
1152,02386260,1,0.8571429,0.85714287
1153,02386340,1,0.64705884,0.64705884
1154,02390380,1,0.4,0.0
1155,02390950,1,0.85714287,0.42857143
1156,02391290,1,0.26666668,0.044444446
1157,02391450,1,0.125,0.125
1158,02391600,1,0.4375,0.20833333
1159,02391860,1,0.4375,0.20833333
1160,02391940,1,0.4375,0.20833333
1161,02392100,1,0.625,0.5
1162,02392280,1,0.20967741,0.16129032
1163,02392360,1,0.14285715,0.057142857
1164,02392690,1,0.9333334,0.6666667
1165,02392770,1,0.19354838,0.032258064
1166,02392850,1,0.5,0.0
1167,02392930,1,0.47058827,0.29411766
1168,02393190,1,0.39285716,0.3703704
1169,02393270,1,0.33333334,0.14814815
1170,02393430,1,0.11111111,0.0
1171,02393500,1,1.0,1.0
1172,02393680,1,0.125,0.0
1173,02393760,1,0.8333334,0.8333334
1174,02393840,1,0.8333333,0.33333334
1175,02393920,1,0.4117647,0.3529412
1176,02393921,1,0.25925925,0.074074075
1177,02406220,1,0.875,0.875
1178,02406300,1,0.37209302,0.18604651
1179,02406480,1,0.6,0.2
1180,02406550,1,0.6,0.2
1181,02406970,1,0.5714286,0.5714286
1182,02407210,1,0.14285715,0.0
1183,02407390,1,0.71428573,0.5714286
1184,02407470,1,0.8333333,0.6666667
1185,02407620,1,0.0,0.0
1186,02407700,1,0.625,0.5
1187,02407880,1,0.5,0.5
1188,02407960,1,0.41538462,0.30769232
1189,02408040,1,0.8,0.6
1190,02408380,1,0.61538464,0.30769232
1191,02408460,1,0.71428573,0.5714286
1192,02408530,1,1.0,1.0
1193,02408610,1,0.5925926,0.7037037
1194,02408790,1,0.8,0.6
1195,02408950,1,0.4,0.6
1196,02409110,1,0.6,0.2
1197,02409290,1,0.8,0.4
1198,02409370,1,0.6666667,0.16666667
1199,02409450,1,1.0,0.2
1200,02409520,1,0.6,0.2
1201,02409600,1,0.5,0.0
1202,02409860,1,0.71428573,0.5714286
1203,02409940,1,0.5,0.5
1204,02410000,1,0.4375,0.083333336
1205,02410180,1,0.37209302,0.18604651
1206,02410340,1,0.11111111,0.0
1207,02410420,1,0.6,0.2
1208,02410590,1,0.37209302,0.18604651
1209,02410750,1,0.5,0.5
1210,02410830,1,0.6,0.4
1211,02410910,1,0.4,0.2
1212,02411170,1,0.5,0.5
1213,02411580,1,0.22222222,0.3888889
1214,02412080,1,0.8181818,0.45454547
1215,02412240,1,1.0,0.85714287
1216,02412400,1,0.125,0.0
1217,02412570,1,1.0,0.85714287
1218,02412990,1,0.375,0.26785713
1219,02413230,1,0.5,0.44117647
1220,02413310,1,0.875,0.875
1221,02413560,1,0.22222222,0.3888889
1222,02413640,1,1.0,0.2
1223,02413720,1,0.4,0.0
1224,02413800,1,0.875,0.875
1225,02413980,1,0.75,0.75
1226,02414060,1,0.22222222,0.3888889
1227,02414140,1,1.0,1.0
1228,02414220,1,0.90000004,0.8
1229,02414300,1,1.0,0.2
1230,02414550,1,0.125,0.0
1231,02414630,1,1.0,1.0
1232,02414890,1,0.875,0.875
1233,02415050,1,0.05,0.1
1234,02415470,1,0.0,0.0
1235,02416120,1,0.71428573,0.5714286
1236,02417290,1,0.37209302,0.18604651
1237,02417370,1,0.73333335,0.6
1238,02417450,1,0.26666668,0.0
1239,02417520,1,0.3,0.0
1240,02417600,1,1.0,0.7692308
1241,02417780,1,0.3,0.0
1242,02417860,1,0.41666666,0.16666667
1243,02417940,1,0.3,0.0
1244,02418100,1,0.0,0.0
1245,02418510,1,0.22413793,0.0862069
1246,02418690,1,0.26666668,0.0
1247,02419010,1,0.0,0.0
1248,02419270,1,0.875,0.875
1249,02419350,1,0.0,0.0
1250,02419430,1,0.0,0.0
1251,02419500,1,0.16,0.12
1252,02419680,1,0.125,0.083333336
1253,02419840,1,0.36363637,0.0
1254,02420080,1,0.3,0.0
1255,02420160,1,0.11111111,0.0
1256,02420240,1,0.4,0.2
1257,02420320,1,0.22413793,0.0862069
1258,02420400,1,0.3,0.0
1259,02420570,1,0.41666666,0.16666667
1260,02420650,1,0.2,0.099999994
1261,02420730,1,0.4166667,0.33333334
1262,02420990,1,0.0,0.0
1263,02421070,1,0.47457626,0.37288135
1264,02421150,1,0.75,0.75
1265,02421230,1,0.72222227,0.5
1266,02421310,1,0.0,0.0
1267,02421490,1,0.47457626,0.37288135
1268,02421560,1,0.36363637,0.0
1269,02421720,1,0.6,0.4
1270,02421980,1,0.6,0.4
1271,02422140,1,0.1,0.025
1272,02422220,1,0.6666667,0.5
1273,02422300,1,0.6666667,0.5
1274,02422480,1,0.4,0.0
1275,02422550,1,0.5,0.25
1276,02422630,1,0.41666666,0.44444445
1277,02422970,1,0.4,0.6
1278,02423050,1,0.4,0.6
1279,02423130,1,0.875,0.75
1280,02423210,1,0.33333334,0.0
1281,02423390,1,0.625,0.5
1282,02423540,1,0.36231884,0.24637681
1283,02423620,1,0.5555556,0.44444445
1284,02423700,1,1.0,0.6666667
1285,02423880,1,0.33333334,0.0
1286,02423960,1,0.5555556,0.44444445
1287,02424040,1,0.625,0.5
1288,02424200,1,0.26666668,0.044444446
1289,02424380,1,0.125,0.125
1290,02424460,1,1.0,0.6666667
1291,02424530,1,0.4375,0.20833333
1292,02424610,1,0.19354838,0.032258064
1293,02424790,1,0.625,0.5
1294,02425520,1,0.7857143,0.0
1295,02425780,1,0.4,0.6
1296,02425860,1,0.625,0.375
1297,02426100,1,0.71428573,0.42857146
1298,02426360,1,0.2,0.0
1299,02427190,1,1.0,1.0
1300,02427680,1,0.9333334,0.6666667
1301,02427920,1,0.22222222,0.33333334
1302,02428260,1,0.0,0.0
1303,02428340,1,0.22222222,0.33333334
1304,02428420,1,0.9333334,0.6666667
1305,02428590,1,0.625,0.375
1306,02428670,1,0.4,0.6
1307,02428750,1,0.083333336,0.0
1308,02428830,1,0.5,0.5
1309,02428910,1,0.2,0.2
1310,02429170,1,0.083333336,0.0
1311,02429410,1,0.33333334,0.23809524
1312,02429580,1,0.5,0.5
1313,02429660,1,0.5,0.5
1314,02429740,1,0.33333334,0.11111111
1315,02429820,1,1.0,1.0
1316,02429900,1,0.33333334,0.11111111
1317,02430060,1,0.8333334,0.5833333
1318,02430140,1,1.0,0.2
1319,02430220,1,0.083333336,0.0
1320,02430300,1,0.7777778,0.22222222
1321,02430550,1,0.2,0.0
1322,02430630,1,0.33333334,0.11111111
1323,02430710,1,0.4,0.2
1324,02432200,1,0.4,0.2
1325,02432380,1,0.23529412,0.1764706
1326,02432530,1,0.23809524,0.0952381
1327,02432790,1,0.23809524,0.0952381
1328,02433520,1,0.33333334,0.33333334
1329,02433600,1,0.875,0.75
1330,02433780,1,0.23529412,0.1764706
1331,02433860,1,0.23529412,0.1764706
1332,02433940,1,0.0,0.2
1333,02434100,1,0.6,0.4
1334,02434440,1,0.37142858,0.25714287
1335,02434770,1,0.375,0.23214287
1336,02434850,1,0.48275864,0.37931034
1337,02435350,1,0.42857143,0.14285715
1338,02435840,1,0.1764706,0.23529412
1339,02435920,1,0.23809524,0.0952381
1340,02436000,1,0.23809524,0.0952381
1341,02436180,1,0.33333334,0.33333334
1342,02436340,1,0.8333334,0.6666667
1343,02436420,1,0.8333334,0.6666667
1344,02436670,1,0.37142858,0.25714287
1345,02436750,1,0.8888889,1.0
1346,02436910,1,0.8888889,1.0
1347,02437090,1,0.8,0.8
1348,02437170,1,0.8,0.8
1349,02437250,1,0.8333334,0.6666667
1350,02437330,1,0.5,0.6666667
1351,02437410,1,0.4,0.2
1352,02437580,1,0.5,0.25
1353,02437740,1,0.9,0.5
1354,02437820,1,0.8333334,0.8333334
1355,02438160,1,0.8333334,0.5
1356,02440870,1,0.4520548,0.34246576
1357,02441780,1,0.71428573,0.5714286
1358,02441940,1,0.5925926,0.7037037
1359,02442020,1,1.0,0.5
1360,02442100,1,0.42857143,0.14285715
1361,02442360,1,0.5,0.5
1362,02442440,1,0.11111111,0.0
1363,02442850,1,1.0,1.0
1364,02443010,1,0.22222222,0.3888889
1365,02443190,1,0.70000005,0.6
1366,02443270,1,0.6,0.2
1367,02443430,1,0.34615386,0.1923077
1368,02443840,1,0.2,0.0
1369,02444180,1,0.11111111,0.0
1370,02444260,1,0.6,0.2
1371,02444340,1,0.6,0.2
1372,02444590,1,0.2,0.0
1373,02445170,1,0.22222222,0.3888889
1374,02445250,1,0.0,0.0
1375,02445330,1,0.6,0.2
1376,02445660,1,0.18181819,0.36363637
1377,02445740,1,0.6,0.4
1378,02445900,1,0.5925926,0.7037037
1379,02446080,1,0.8333333,0.6666667
1380,02446160,1,0.42857143,0.14285715
1381,02446240,1,0.5,0.5
1382,02446320,1,1.0,1.0
1383,02446400,1,0.48000002,0.4
1384,02446570,1,0.6666667,0.0
1385,02446650,1,0.5925926,0.7037037
1386,02446730,1,0.8,0.6
1387,02447150,1,0.71428573,0.42857146
1388,02447230,1,0.5,0.5
1389,02449130,1,0.33333334,0.33333334
1390,02449210,1,0.0,0.0
1391,02449470,1,0.4,0.6
1392,02449540,1,0.19354838,0.032258064
1393,02449620,1,0.33333334,0.0
1394,02449700,1,0.4,0.6
1395,02449880,1,0.14285715,0.10714286
1396,02449960,1,1.0,0.6666667
1397,02450350,1,0.6666667,0.6666667
1398,02450680,1,0.33333334,0.0
1399,02452900,1,1.0,0.6666667
1400,02453080,1,0.875,0.75
1401,02453240,1,1.0,0.6666667
1402,02453320,1,0.1764706,0.23529412
1403,02453730,1,0.8333334,0.8333334
1404,02453990,1,0.36231884,0.24637681
1405,02454070,1,0.36231884,0.24637681
1406,02454310,1,0.0,0.0
1407,02454490,1,0.0,0.0
1408,02454560,1,0.625,0.5
1409,02454640,1,0.19354838,0.032258064
1410,02458860,1,0.0,0.0
1411,02458940,1,0.46153846,0.46153846
1412,02459020,1,0.4375,0.20833333
1413,02459100,1,0.0,0.0
1414,02459280,1,0.5,0.16666667
1415,02459360,1,0.36231884,0.24637681
1416,02459440,1,0.4375,0.20833333
1417,02459510,1,1.0,0.6666667
1418,02459770,1,0.33333334,0.33333334
1419,02459850,1,1.0,0.8
1420,02459930,1,0.46153846,0.46153846
1421,02460090,1,0.5,0.16666667
1422,02460660,1,0.4375,0.20833333
1423,02463970,1,0.5,0.35714287
1424,02464050,1,0.5,0.35714287
1425,02464210,1,0.5,0.35714287
1426,02464960,1,0.5,0.375
1427,02465120,1,0.375,0.5
1428,02465530,1,0.4,0.4
1429,02465950,1,0.4,0.4
1430,02466450,1,0.5,0.375
1431,02466520,1,0.5,0.33333334
1432,02466860,1,0.25,0.125
1433,02467100,1,0.5,0.35714287
1434,02467280,1,0.5,0.35714287
1435,02467510,1,0.33333334,0.22222222
1436,02467930,1,0.2,0.2
1437,02468680,1,0.6,0.4
1438,02468920,1,0.2857143,0.0
1439,02469260,1,0.33333334,0.16666667
1440,02469750,1,0.4,0.4
1441,02470070,1,0.33333334,0.22222222
1442,02470150,1,0.25,0.125
1443,02470560,1,0.2857143,0.0
1444,02470720,1,0.5,0.35714287
1445,02470800,1,0.31578946,0.10526316
1446,02471140,1,0.5,0.375
1447,02471220,1,0.33333334,0.22222222
1448,02471300,1,0.4,0.4
1449,02471550,1,0.42857146,0.14285715
1450,02471630,1,0.44444445,0.33333334
1451,02471710,1,0.44444445,0.33333334
1452,02471890,1,0.8,1.0
1453,02472130,1,0.2,0.2
1454,02472210,1,0.25,0.125
1455,02472390,1,0.8,1.0
1456,02472540,1,0.4,0.4
1457,02472620,1,0.4,0.4
1458,02472960,1,0.5,0.16666667
1459,02473040,1,0.5,0.35714287
1460,02473380,1,0.33333334,0.16666667
1461,02473460,1,0.27272728,0.09090909
1462,02473530,1,0.33333334,0.22222222
1463,02474030,1,0.6666667,0.6666667
1464,02474290,1,0.42857143,0.2857143
1465,02476350,1,0.33333334,0.1904762
1466,02476760,1,0.0,0.0
1467,02478410,1,0.33333334,0.22222222
1468,02478660,1,0.33333334,0.5
1469,02478820,1,0.0,0.0
1470,02481790,1,0.6666667,0.53333336
1471,02481950,1,0.46428573,0.46428573
1472,02482290,1,0.0,0.03846154
1473,02482450,1,0.42105263,0.21052632
1474,02482600,1,0.21311475,0.15
1475,02482860,1,0.30769232,0.15384616
